datetime;temperature;humidity;pressure;magnetic;wind
2009-06-28, 15:00;20;47;744;Геомагнитное поле неустойчивое;Ветер северный 7 м/с
2009-06-29, 09:00;16;61;739;Геомагнитное поле спокойное;Ветер юго-западный 3-5м/с
2009-06-29, 15:00;19;59;736;Геомагнитное поле спокойное;Ветер южный 2-4 м/с
2009-06-30, 09:00;12;80;737;Геомагнитное поле спокойное;Ветер северо-западный 3-11 м/с
2009-06-30, 15:00;15;65;739;Геомагнитное поле спокойное;Ветер северо-западный 3-8 м/с
2009-07-01, 09:00;10;64;743;Геомагнитное поле спокойное;Ветер северо-западный 2-5 м/с
2009-07-01, 15:00;15;42;743;Геомагнитное поле спокойное;Ветер западный 3-7 м/с
2009-07-02, 09:00;14;58;739;Геомагнитное поле спокойное;Ветер западный 1-3м/с
2009-07-02, 15:00;18;48;737;Геомагнитное поле спокойное;Ветер северо-западный 2-9 м/с
2009-07-03, 09:00;16;65;731;Геомагнитное поле спокойное;Ветер западный 1-3м/с
2009-07-03, 15:00;23;47;729;Геомагнитное поле спокойное;Ветер юго-западный 3-7 м/с
2009-07-04, 09:00;15;80;728;Геомагнитное поле спокойное;Ветер тихо
2009-07-04, 15:00;23;53;728;Геомагнитное поле спокойное;Ветер юго-восточный 1-4 м/с
2009-07-05, 09:00;18;74;728;Геомагнитное поле спокойное;Ветер южный 1-3м/с
2009-07-05, 15:00;22;49;727;Геомагнитное поле спокойное;Ветер южный 4-11 м/с
2009-07-06, 09:00;15;75;731;Геомагнитное поле спокойное;Ветер западный 1-3 м/с
2009-07-06, 15:00;22;49;733;Геомагнитное поле спокойное;Ветер западный 4 м/с
2009-07-07, 13:00;22;68;732;Геомагнитное поле спокойное;Ветер южный 2-4 м/с
2009-07-07, 15:00;24;58;732;Геомагнитное поле спокойное;Ветер южный 2-6 м/с
2009-07-08, 09:00;14;99;731;Геомагнитное поле спокойное;Ветер южный 1-2 м/с
2009-07-08, 15:00;20;45;732;Геомагнитное поле спокойное;Ветер южный 2-7 м/с
2009-07-09, 09:00;14;78;734;Геомагнитное поле спокойное;Ветер северо-западный 2-5
2009-07-09, 15:00;15;69;735;Геомагнитное поле спокойное;Ветер северо-западный 8 м/с
2009-07-10, 09:00;13;90;733;Геомагнитное поле спокойное;Ветер северо-западный 3-5 м/с
2009-07-10, 15:00;18;74;734;Геомагнитное поле спокойное;Ветер северо-западный 3-8 м/с
2009-07-11, 09:00;15;95;735;Геомагнитное поле спокойное;Ветер северо-западный 2-6м/с
2009-07-11, 14:00;22;71;735;Геомагнитное поле спокойное;Ветер северо-западный 2-10 м/с
2009-07-12, 09:00;19;62;736;Геомагнитное поле спокойное;Ветер северо-западный 2-6м/с
2009-07-12, 15:00;24;48;737;Геомагнитное поле спокойное;Ветер cеверный 2-11 м/с
2009-07-13, 09:00;17;76;738;Геомагнитное поле спокойное;Ветер северо-западный 3-5 м/с
2009-07-13, 15:00;22;48;738;Геомагнитное поле спокойное;Ветер северо-западный 5-10 м/с
2009-07-14, 09:00;17;77;738;Геомагнитное поле спокойное;Ветер северо-западный 2-6 м/с
2009-07-14, 15:00;22;64;738;Геомагнитное поле спокойное;Ветер северо-западный 3-9 м/с
2009-07-15, 09:00;19;81;739;Геомагнитное поле спокойное;Ветер северный 2-6 м/с
2009-07-15, 15:00;24;61;739;Геомагнитное поле спокойное;Ветер северо-западный 3-7 м/с
2009-07-16, 09:00;19;72;740;Геомагнитное поле спокойное;Ветер cеверо-западный 1-3м/с
2009-07-16, 15:00;27;45;738;Геомагнитное поле спокойное;Ветер северо-западный 2-5 м/с
2009-07-17, 09:00;18;75;737;Геомагнитное поле спокойное;Ветер северо-западный3-7м/с
2009-07-17, 15:00;24;47;738;Геомагнитное поле спокойной;Ветер северо-западный 4-9 м/с
2009-07-18, 09:00;18;67;739;Геомагнитное поле спокойное;Ветер cеверо-западный 3м/с
2009-07-18, 15:00;25;37;739;Геомагнитное поле спокойное;Ветер западный 3-7 м/с
2009-07-19, 09:00;20;71;736;Геомагнитное поле спокойное;Ветер северо-западный 2-4 м/с
2009-07-19, 15:00;26;42;736;Геомагнитное поле спокойное;Ветер северо-западный 3-8 м/с
2009-07-20, 09:00;16;73;735;Геомагнитное поле спокойное;Ветер северо-западный 5-10 м/с
2009-07-20, 15:00;18;45;735;Геомагнитное поле спокойное;Ветер северо-западный 6-11 м/с
2009-07-21, 09:00;12;80;742;Геомагнитное поле неустойчивое;Ветер северо-западный 2-5 м/с
2009-07-21, 15:00;18;46;742;Геомагнитное поле спокойное;Ветер северо-западный 1-5 м/с
2009-07-22, 09:00;15;62;744;Геомагнитное поле спокойное;Ветер юго-восточный 3м/с
2009-07-22, 15:00;23;41;743;Геомагнитное поле спокойное;Ветер Южный 1-4 м/с
2009-07-23, 09:00;17;58;741;Геомагнитное поле спокойное;Ветер юго-восточный 1-4 м/с
2009-07-23, 14:00;25;43;740;Геомагнитное поле спокойное;Ветер восточный 3-8 м/с
2009-07-24, 09:00;20;69;737;Геомагнитное поле спокойное;Ветер юго-восточный 1-2м/с
2009-07-24, 15:00;24;50;736;Геомагнитное поле спокойное;Ветер тихо
2009-07-25, 09:00;15;95;736;Геомагнитное поле спокойное;Ветер тихо
2009-07-25, 15:00;16;93;735;Геомагнитное поле спокойное;Ветер западный 2-7м/с
2009-07-26, 09:00;15;95;734;Геомагнитное поле спокойное;Ветер юго-западный 1-3м/с
2009-07-26, 15:00;20;67;734;Геомагнитное поле спокойное;Ветер неустойчивый 2 м/с
2009-07-27, 09:00;17;88;738;Геомагнитное поле спокойное;Ветер северо-западный 2-6 м/с
2009-07-27, 15:00;25;52;738;Геомагнитное поле спокойное;Ветер северный 3-8 м/с
2009-07-28, 09:00;18;82;739;Геомагнитное поле спокойное;Ветер cеверо-западный 1-3 м/с
2009-07-28, 15:00;27;42;739;Геомагнитное поле спокойное;Ветер северо-западный 2-6 м/с
2009-07-29, 09:00;15;96;739;Геомагнитное поле спокойное;Ветер северный 2-4 м/с
2009-07-29, 15:00;19;55;739;Геомагнитное поле спокойное;Ветер северный 6-9 м/с
2009-07-30, 09:00;14;74;740;Геомагнитное поле спокойное;Ветер северо-западный 2-4 м/с
2009-07-30, 15:00;22;43;739;Геомагнитное поле спокойное;Ветер северо-западный 2-5 м/с
2009-07-31, 09:00;15;74;737;Геомагнитное поле спокойное;Ветер северный 1-3 м/с
2009-07-31, 15:00;22;39;736;Геомагнитное поле спокойное;Ветер тихо
2009-08-01, 09:00;14;730;730;Геомагнитное поле спокойное;Ветер тихо
2009-08-01, 15:00;15;88;731;Геомагнитное поле спокойное;Ветер северный 3-8 м/с
2009-08-02, 09:00;14;83;735;Геомагнитное поле спокойное;Ветер северо-западный 3-6м/с
2009-08-02, 15:00;19;59;735;Геомагнитное поле спокойное;Ветер северный 2 порывы до 8 м/с
2009-08-03, 09:00;14;91;736;Геомагнитное поле спокойное;Ветер северо-западный 2-4 м/с
2009-08-03, 14:00;22;60;736;Геомагнитное поле спокойное;Ветер северо-западный 3-7 м/с
2009-08-04, 09:00;15;89;737;Геомагнитное поле спокойное;Ветер северо-западный 1-4 м/с
2009-08-04, 15:00;24;52;738;Геомагнитное поле спокойное;Ветер северо-западный 2-6 м/с
